customer_id,age,region,join_date
353704,34,South,2024-04-22
671514,25,North,2023-05-10
714459,65,South,2023-08-11
924456,55,West,2024-05-15
850985,72,South,2021-12-17
638393,60,South,2021-08-13
565865,48,North,2022-09-02
486015,25,North,2023-10-03
274761,49,North,2023-02-08
131251,67,North,2023-01-05
896464,28,South,2021-09-28
213544,74,West,2023-08-29
295050,46,West,2024-02-10
192429,68,South,2023-07-28
923121,30,North,2021-07-14
843763,26,North,2021-10-29
277113,64,South,2023-02-18
686428,76,South,2020-05-22
794240,66,North,2020-04-16
356052,42,East,2022-05-05
270757,68,North,2024-05-30
700449,19,North,2024-02-01
265460,20,South,2024-04-24
459079,18,South,2021-04-06
139910,56,North,2023-11-06
123706,44,East,2024-03-30
815087,73,South,2021-08-04
960253,39,West,2022-08-01
948637,61,North,2020-09-12
489286,27,East,2022-04-10
802007,61,West,2024-02-03
197789,34,East,2021-02-06
761522,57,West,2022-05-09
778718,41,West,2020-05-08
551787,66,South,2021-03-14
523362,78,South,2024-07-20
199789,27,South,2022-08-25
715469,63,East,2022-05-28
461475,61,East,2020-09-20
962563,43,North,2020-04-23
993570,55,South,2023-09-20
482737,54,East,2020-04-18
365454,74,East,2024-05-31
675464,36,East,2024-10-09
895519,38,North,2024-06-12
465559,67,North,2024-03-29
583150,65,East,2021-12-25
255465,49,North,2020-10-27
882599,20,South,2022-11-25
675312,45,North,2024-12-18
469360,58,South,2020-12-19
181219,45,West,2022-08-22
987271,80,East,2020-10-17
563675,41,West,2021-02-15
871113,37,South,2023-11-09
116199,37,South,2020-11-11
639765,31,North,2021-04-11
666867,26,South,2023-05-23
270894,39,West,2023-04-13
279753,55,West,2024-04-12
551262,37,South,2024-06-13
373139,19,West,2023-08-17
912774,20,East,2020-08-20
453015,69,South,2024-11-28
919939,69,West,2024-03-13
122108,45,East,2023-11-15
518755,73,East,2023-02-18
560519,33,South,2022-01-21
350059,40,South,2024-06-07
558944,54,North,2022-10-19
375094,61,West,2024-04-10
550143,71,East,2021-07-03
696608,50,South,2024-04-15
696227,44,North,2022-03-14
980169,65,North,2024-09-15
675342,39,North,2024-06-05
116885,67,South,2021-10-17
464730,26,East,2022-03-18
557255,18,South,2020-04-29
164262,58,North,2020-02-09
215100,54,North,2024-03-09
966022,52,West,2021-04-24
169254,25,North,2020-05-19
543666,21,South,2022-03-08
683275,50,East,2022-09-27
112496,29,South,2021-03-21
816954,76,West,2023-02-08
913802,78,East,2021-11-17
161037,21,South,2023-09-25
445654,51,East,2024-08-23
337170,43,South,2021-05-21
569681,65,West,2020-09-20
234506,69,South,2020-06-03
819334,77,South,2020-10-05
747483,44,East,2023-09-14
743891,32,West,2023-02-06
699427,77,South,2022-10-02
158664,64,South,2020-12-06
332977,64,West,2024-03-25
143257,50,East,2024-06-29
983777,74,South,2024-04-02
297151,80,East,2022-09-11
589802,42,South,2022-12-04
617690,46,North,2022-10-19
787949,26,West,2024-12-14
305071,28,East,2024-11-15
868891,79,West,2023-07-05
347987,62,East,2024-03-22
909063,34,South,2022-04-19
253724,39,North,2023-02-05
862790,55,South,2024-09-25
191326,62,South,2024-06-02
831704,70,South,2024-12-01
189262,68,East,2023-03-09
709227,63,North,2023-02-16
613083,28,West,2021-09-17
230386,48,South,2021-05-06
221886,80,East,2023-08-14
355577,22,North,2022-04-01
879890,79,North,2021-04-21
577597,37,North,2021-01-06
162817,58,South,2023-11-03
504367,33,South,2021-09-06
561720,76,West,2023-09-12
436118,80,South,2020-03-29
974341,43,East,2023-07-28
358761,36,South,2024-12-14
699028,29,South,2021-12-27
407807,18,East,2021-09-08
985369,45,West,2022-07-06
630142,46,West,2024-03-24
760926,79,West,2023-05-05
788908,59,South,2020-08-17
595789,29,East,2021-04-26
414944,60,West,2024-01-21
748318,22,West,2024-06-01
645216,21,South,2023-04-09
216300,39,West,2021-05-21
531209,41,South,2023-09-28
541458,62,East,2020-03-14
430308,24,South,2024-10-18
773764,36,West,2022-04-15
661379,19,North,2020-08-08
544515,56,East,2021-06-14
901055,21,East,2024-01-15
783360,29,East,2022-01-17
462567,18,North,2021-04-17
518684,51,East,2023-12-11
345721,46,East,2024-03-19
901526,72,East,2021-07-19
154909,22,South,2022-06-16
950397,57,East,2020-09-30
344632,70,East,2021-08-17
739976,52,West,2020-09-18
454780,35,South,2022-05-12
524565,31,North,2023-05-27
594040,78,West,2023-05-25
814731,19,West,2024-01-31
191692,68,East,2023-01-23
635594,18,West,2020-03-27
732758,19,East,2023-01-29
216724,78,South,2020-06-18
991433,55,South,2021-08-02
775282,74,East,2023-10-20
325817,51,West,2021-10-05
478739,32,West,2020-06-17
281249,29,South,2023-01-18
260510,77,West,2024-03-29
284555,39,South,2024-07-20
944762,46,South,2024-12-12
221080,77,East,2024-02-17
839647,36,South,2023-02-20
424506,53,South,2020-07-25
722067,73,North,2024-11-29
860303,78,North,2025-01-22
267050,51,East,2024-04-11
347501,68,West,2020-11-02
884188,69,East,2021-02-22
898416,63,North,2021-03-05
307992,31,North,2021-05-30
797894,76,North,2021-07-14
854943,68,West,2020-08-28
268725,80,South,2021-07-19
703580,61,South,2022-08-31
621877,72,East,2021-11-23
722090,30,North,2023-02-21
189820,32,North,2022-01-31
167765,72,West,2022-03-07
282331,22,North,2021-01-15
747885,60,West,2023-09-04
544152,80,East,2020-12-30
351480,75,South,2024-12-11
468213,69,North,2024-01-24
308855,33,North,2024-01-04
466854,25,North,2022-01-26
427247,40,South,2024-05-06
312685,53,North,2022-11-08
214646,66,North,2022-06-26
784396,24,South,2022-12-09
686276,26,South,2023-07-29
758438,73,East,2021-04-21
767256,33,North,2020-09-01
693668,79,East,2022-01-10
648618,23,West,2021-11-15
633200,31,East,2023-09-03
709316,34,South,2022-05-05
970213,54,North,2022-08-17
922179,47,North,2024-02-12
303874,47,South,2021-04-11
900297,78,North,2023-10-25
675325,51,North,2024-02-10
209976,53,North,2022-12-20
791042,29,East,2021-02-17
397907,68,North,2022-03-08
299698,76,North,2022-10-10
692200,21,West,2024-06-08
147872,72,North,2022-02-22
788875,30,South,2023-02-05
714999,72,West,2020-02-18
196830,71,East,2021-12-28
583081,43,West,2021-10-06
721570,32,South,2022-08-03
655281,63,East,2024-12-06
653495,73,North,2024-12-22
468050,63,North,2020-04-05
207338,60,West,2020-10-29
493452,20,North,2022-09-07
597595,77,North,2021-07-08
732030,36,South,2022-03-09
126255,29,West,2021-08-04
521557,58,North,2022-09-11
910842,69,East,2024-12-02
125203,56,South,2022-10-05
837165,48,South,2024-10-29
504554,39,East,2024-10-01
101335,43,West,2022-07-30
711315,58,North,2023-06-10
176914,53,East,2023-02-27
461148,52,North,2023-09-25
865922,56,South,2022-09-02
885606,42,South,2024-11-13
380415,61,West,2021-07-14
715274,54,West,2023-03-13
722424,20,South,2024-04-04
552580,25,North,2021-09-11
235742,61,North,2022-11-13
876562,59,East,2021-08-27
623496,64,South,2020-09-10
139079,45,East,2021-01-14
718498,66,West,2023-11-29
429568,44,East,2020-09-02
567263,58,East,2023-10-10
753627,54,East,2024-07-27
851694,32,West,2021-01-30
152775,41,South,2021-06-03
651138,50,North,2023-03-03
546152,21,South,2024-04-14
666191,77,West,2023-04-18
196338,39,East,2021-10-01
362383,43,South,2020-09-27
755698,47,North,2024-03-15
603971,40,West,2021-01-23
469671,49,North,2020-09-18
986090,66,West,2021-02-28
116096,68,East,2023-06-05
778346,68,North,2023-09-21
979627,69,South,2020-09-13
433996,41,East,2021-07-27
183449,22,West,2020-06-04
474079,34,East,2020-03-22
578527,60,South,2022-09-12
484654,68,West,2022-05-08
278154,32,South,2021-06-24
896671,47,West,2021-12-03
893184,79,South,2023-04-06
614246,29,West,2023-10-05
797303,60,East,2024-10-23
659507,45,West,2023-07-03
415260,60,South,2022-06-21
238624,73,East,2021-07-12
937919,20,West,2022-11-23
987389,19,North,2021-06-23
941618,49,West,2023-03-16
750658,44,North,2022-10-22
675408,61,South,2024-08-24
115334,31,South,2022-10-02
192857,24,East,2020-03-27
380985,53,West,2020-10-21
831656,23,North,2022-02-12
810529,64,West,2024-02-04
665993,44,South,2025-01-09
622887,20,West,2020-09-18
756793,18,East,2020-12-09
460987,70,West,2022-05-22
789275,21,East,2020-07-12
722150,34,West,2024-09-11
489107,24,West,2024-07-04
903008,60,East,2022-09-18
613845,28,North,2023-05-11
783943,28,North,2021-07-14
313227,42,South,2021-05-26
393130,51,South,2020-08-04
304848,71,West,2024-11-26
967571,31,South,2024-11-14
462059,25,South,2024-02-24
443760,53,North,2022-09-05
239332,51,South,2020-04-20
702883,79,South,2024-02-16
156931,72,North,2024-01-20
461955,20,South,2021-12-15
998266,34,West,2024-10-18
110959,27,East,2023-01-26
974727,40,East,2024-04-04
288404,75,West,2022-12-07
314018,63,West,2021-08-25
411749,56,East,2020-09-05
382722,67,East,2024-12-09
513957,70,South,2022-02-06
265953,52,West,2020-06-04
383944,36,North,2021-06-25
766994,47,East,2023-01-23
192170,72,South,2024-12-24
651524,43,South,2023-06-25
112683,19,West,2021-01-10
206929,22,East,2021-09-10
563391,72,West,2020-08-23
151925,32,South,2024-08-28
263489,72,North,2023-02-03
263594,32,East,2020-02-28
774249,56,West,2024-10-05
753255,57,North,2024-08-27
503505,67,East,2022-07-21
542423,80,West,2021-09-06
492778,30,North,2023-01-28
874931,78,South,2020-03-05
975417,68,North,2020-06-10
598274,68,West,2020-06-06
548465,38,South,2021-05-09
552838,73,West,2021-01-22
125371,24,West,2023-12-11
461629,49,West,2023-08-15
106951,67,South,2021-06-19
227203,71,West,2024-12-13
444585,22,West,2023-01-02
965979,53,South,2023-06-21
995960,75,West,2023-07-29
401987,30,East,2020-04-16
132910,31,West,2020-09-24
355315,55,West,2024-04-04
392803,32,South,2024-03-21
891287,26,South,2023-11-23
952549,23,East,2021-09-26
261851,26,East,2020-08-22
366907,39,East,2021-06-21
893984,77,North,2020-02-13
629128,27,West,2023-08-23
956323,44,West,2022-06-23
708411,26,North,2023-09-11
579913,47,West,2022-03-27
862614,38,South,2023-06-13
539419,26,West,2024-10-26
324533,38,West,2023-08-13
859224,28,West,2024-01-03
199912,54,East,2021-07-05
170657,72,North,2024-08-12
958906,54,East,2024-08-01
275110,78,South,2021-09-28
801051,33,North,2022-12-31
777012,27,East,2024-06-18
647797,23,South,2022-05-04
424241,22,North,2020-10-31
747915,61,East,2024-11-22
612986,76,South,2021-02-20
756238,43,North,2020-12-03
316127,57,West,2020-12-19
313998,41,West,2022-10-18
423429,80,South,2024-03-04
761800,78,West,2023-06-08
870922,55,North,2024-09-14
995101,48,West,2023-07-15
375441,22,North,2020-05-05
413222,57,West,2021-07-06
778625,45,West,2022-05-20
874536,19,North,2020-11-23
326859,72,East,2020-02-17
447791,55,North,2024-08-17
518251,77,South,2020-07-26
916747,69,East,2020-07-27
173700,18,East,2021-12-24
219823,43,West,2023-05-25
747217,35,East,2020-04-30
344062,37,North,2022-02-22
281024,23,West,2021-09-30
185099,33,West,2023-07-12
953723,59,South,2022-01-18
565755,20,South,2023-12-03
211432,35,North,2020-02-07
108819,56,South,2021-10-14
340887,66,South,2023-02-05
984103,46,North,2022-05-05
701014,36,South,2022-09-20
547370,60,West,2022-02-15
202861,28,West,2024-10-25
940793,44,North,2020-05-14
352643,74,West,2021-05-08
260333,54,North,2022-07-06
969722,69,West,2023-03-03
910243,50,South,2021-09-28
917564,23,West,2022-01-18
655740,36,North,2020-08-17
477630,24,South,2020-03-14
113621,74,West,2022-10-24
212612,59,North,2021-08-08
649776,71,South,2024-08-12
914400,77,South,2023-04-27
678114,69,West,2020-05-24
321383,69,North,2022-01-20
746876,61,East,2023-06-03
586790,58,North,2022-01-13
855461,36,West,2021-03-03
830160,78,North,2021-03-01
889015,45,East,2021-06-09
203651,73,East,2020-05-20
621515,32,East,2020-09-19
553233,40,West,2024-01-03
665463,60,North,2024-06-26
337430,21,South,2023-05-09
670605,72,South,2021-02-19
390906,25,North,2022-07-17
928573,55,North,2022-07-09
121671,36,South,2022-08-27
819656,55,South,2024-08-06
113611,78,South,2021-12-03
537182,61,South,2024-12-20
647905,42,South,2020-10-30
616889,64,South,2024-09-03
268645,79,North,2021-03-19
329888,43,West,2022-01-08
195681,72,East,2024-04-18
819340,39,South,2020-08-30
939945,54,West,2024-02-04
298530,37,East,2023-12-25
699312,19,West,2020-03-23
953322,33,South,2021-08-06
155284,48,South,2021-01-12
485792,54,North,2020-04-09
449542,51,South,2023-07-07
376495,49,West,2024-09-25
527252,49,South,2023-08-31
773744,63,East,2024-05-22
798378,53,South,2021-01-03
621613,78,South,2020-07-19
501596,59,West,2022-10-01
648891,26,East,2024-10-08
948567,38,East,2024-12-27
205958,53,South,2022-12-23
159674,67,West,2020-01-30
869573,61,East,2023-11-08
407810,18,West,2024-03-02
465967,78,North,2021-11-30
455823,61,South,2020-11-10
269341,70,West,2024-03-08
732653,36,North,2023-01-26
833436,68,West,2021-01-23
441913,35,North,2023-09-25
794783,66,West,2024-04-16
650789,68,West,2021-04-12
569596,43,West,2023-10-19
984037,61,South,2021-11-23
211469,54,West,2023-12-20
964321,46,West,2021-08-01
954121,36,East,2023-11-30
263354,80,West,2022-07-27
403688,80,East,2023-03-15
843544,56,South,2020-12-25
724318,23,South,2021-02-11
250155,33,West,2022-11-17
261450,66,North,2021-04-26
542706,59,North,2021-03-17
760009,20,South,2022-11-11
252512,20,North,2024-04-22
938800,29,East,2023-11-04
533973,36,South,2021-10-20
131477,34,North,2024-12-07
649835,21,North,2022-09-08
442758,43,West,2020-09-02
568625,58,West,2024-05-11
134700,38,West,2022-06-30
987926,75,North,2021-03-19
294152,73,North,2020-10-24
899322,29,East,2024-02-21
551211,20,East,2025-01-26
577733,18,South,2023-12-12
446769,26,North,2024-04-30
102577,78,East,2020-11-27
179282,48,South,2022-05-23
787968,37,North,2020-12-31
729699,30,North,2024-07-21
817924,49,East,2024-10-22
687657,52,West,2020-08-30
675731,80,East,2020-03-17
809872,64,North,2020-02-04
572514,54,North,2022-07-10
575760,41,West,2022-10-24
242034,33,South,2020-12-22
133425,75,West,2023-02-25
696539,40,East,2023-03-07
812922,31,South,2020-05-09
529967,33,West,2020-07-08
465102,71,East,2023-04-26
335264,19,West,2020-09-28
300449,52,East,2021-04-16
882656,60,South,2020-02-13
996552,34,West,2020-02-14
564501,45,East,2020-06-21
804098,28,West,2025-01-23
446019,19,South,2020-06-16
696517,63,East,2022-07-21
692422,29,North,2024-06-12
673318,27,West,2022-05-20
917639,32,South,2022-07-29
624692,58,West,2022-05-31
192946,23,North,2021-01-06
483597,34,West,2020-09-08
823790,58,North,2023-08-13
456164,29,North,2020-03-04
315782,73,East,2024-07-18
225788,30,South,2023-07-21
776533,77,South,2022-03-02
514261,23,North,2023-05-15
539180,31,South,2021-04-13
612973,62,North,2023-08-22
868832,64,South,2021-04-01
502084,28,North,2021-03-20
653390,33,North,2020-12-10
174149,35,West,2021-10-24
622715,74,East,2024-02-09
230701,48,West,2022-01-07
924918,28,East,2021-05-30
356840,22,West,2023-12-27
587284,73,East,2021-02-25
372605,60,South,2024-05-04
216213,34,West,2023-04-27
985434,53,West,2021-10-01
540636,53,North,2023-12-11
506043,27,West,2021-01-26
394091,71,East,2022-06-01
237407,26,South,2021-12-25
281649,72,South,2022-12-26
355643,47,East,2020-04-16
231775,71,North,2020-10-30
626074,29,West,2020-04-19
189385,77,West,2022-01-01
932848,59,North,2021-02-27
822112,48,West,2021-12-26
835564,26,West,2024-05-04
826951,39,West,2023-07-31
192916,22,North,2024-01-03
762909,42,West,2020-10-01
387591,28,South,2022-09-11
614469,40,East,2021-11-01
131632,61,West,2021-03-17
311721,75,West,2024-08-27
591823,77,South,2024-11-14
933968,24,North,2023-09-04
748063,33,North,2024-01-20
501007,36,South,2024-04-28
710530,33,West,2021-02-06
176874,43,South,2022-05-08
407254,66,South,2020-08-04
231448,41,West,2024-10-07
330614,63,East,2022-06-02
988421,40,South,2021-08-21
905332,25,West,2022-10-13
112402,24,East,2024-10-29
132690,64,North,2024-12-09
784463,66,South,2020-12-02
390109,35,East,2024-05-01
879955,42,West,2023-09-27
762152,53,West,2024-01-06
544790,39,South,2022-10-21
777103,31,South,2023-03-03
722882,60,West,2023-11-23
961370,48,North,2023-04-10
882566,51,East,2022-08-20
728497,77,South,2021-08-22
553291,67,South,2024-05-28
163579,18,North,2021-11-01
791576,72,South,2022-02-09
864842,79,South,2023-06-18
794138,25,West,2024-12-27
548882,71,East,2021-06-04
208883,52,South,2022-04-07
388529,64,East,2020-06-27
211125,72,East,2023-03-31
883821,66,North,2024-03-30
515893,31,South,2024-05-19
606348,26,North,2023-02-08
546580,62,East,2023-06-06
129374,68,North,2023-08-08
795692,78,South,2023-09-13
563797,75,North,2023-11-11
914447,63,West,2020-06-10
944939,43,East,2021-12-01
545464,40,South,2024-01-08
958758,64,East,2023-12-16
148441,50,North,2020-10-01
324026,43,West,2023-04-25
592677,32,East,2024-02-27
298312,28,South,2022-09-19
348738,37,West,2021-04-26
533219,50,West,2023-11-17
743985,66,West,2024-05-18
659806,31,East,2021-07-01
405968,44,North,2023-02-20
475764,36,South,2020-12-04
823213,80,South,2023-03-08
285746,80,South,2023-04-24
893377,35,East,2024-03-22
178044,42,West,2023-07-29
206228,29,South,2024-10-12
984104,49,West,2023-02-09
930009,54,North,2020-07-15
736242,80,East,2022-06-14
570893,61,West,2023-10-24
904988,31,East,2023-10-28
499722,46,South,2024-12-17
936093,18,West,2021-06-16
128356,69,West,2024-06-20
539790,40,North,2023-05-11
123642,30,West,2023-02-14
902466,55,East,2021-04-09
295397,76,North,2022-05-28
822617,57,North,2020-02-27
116409,79,West,2024-06-20
883434,37,West,2020-05-12
