customer_id,transaction_date,transaction_amount,product_category
630001,2024-03-01,2917.23,Loans
216724,2023-08-08,2420.65,Insurance
467951,2023-07-10,2521.3,Loans
854995,2024-04-14,2518.15,Savings
744671,2023-04-18,473.44,Loans
870604,2024-12-12,4801.26,Savings
322904,2023-12-15,4492.56,Loans
323602,2025-01-21,1551.86,Loans
927700,2024-12-22,3303.12,Insurance
710357,2024-06-08,4794.5,Loans
906320,2024-09-02,977.79,Credit Card
679818,2023-05-13,224.32,Insurance
426370,2023-10-20,1309.76,Savings
622887,2023-10-05,4291.54,Credit Card
780265,2024-07-18,2432.78,Loans
717985,2023-02-21,3735.22,Loans
292605,2023-05-01,1910.89,Insurance
116944,2024-09-22,3061.92,Savings
959750,2023-10-27,2052.02,Mortgage
883813,2024-12-09,4948.83,Insurance
984176,2025-01-26,3542.52,Insurance
316764,2025-01-12,619.74,Savings
213563,2023-02-03,4645.94,Savings
820798,2023-09-19,3150.9,Loans
289378,2024-01-23,1858.28,Loans
305968,2023-11-14,3894.27,Mortgage
966022,2024-01-13,4961.35,Savings
898996,2023-02-17,1540.92,Loans
354509,2023-12-21,2559.01,Savings
403125,2024-01-16,885.53,Insurance
922179,2025-01-02,2953.34,Loans
773365,2024-10-23,2267.35,Savings
112460,2024-05-31,1698.35,Savings
935704,2023-06-26,527.36,Loans
653390,2023-11-02,3109.43,Insurance
387862,2024-10-24,906.92,Loans
563622,2023-08-08,1292.07,Mortgage
148594,2023-11-10,1421.88,Insurance
851694,2024-03-30,4212.61,Savings
592916,2024-07-18,830.14,Mortgage
290919,2024-06-30,803.07,Mortgage
820798,2023-12-02,1474.55,Savings
523719,2023-08-27,4427.18,Credit Card
971957,2025-01-05,3652.71,Savings
711194,2023-10-12,4431.94,Insurance
862312,2024-12-09,4813.39,Insurance
135075,2023-06-16,4886.79,Insurance
342087,2023-12-15,873.56,Mortgage
854004,2024-05-17,3934.13,Insurance
195739,2023-03-10,1058.08,Credit Card
342994,2024-08-16,3193.88,Loans
243110,2023-05-09,196.82,Savings
491194,2024-04-04,2387.63,Credit Card
415548,2024-05-11,4115.76,Credit Card
362163,2024-09-08,3735.37,Loans
104322,2024-05-09,4308.67,Credit Card
588002,2023-07-19,3601.46,Mortgage
621490,2023-12-31,2176.78,Insurance
893594,2024-03-26,49.85,Savings
521557,2024-05-26,1220.82,Credit Card
441188,2023-10-30,2198.53,Credit Card
296403,2024-11-29,2195.71,Loans
979802,2023-07-12,4627.07,Insurance
290604,2024-01-25,1235.87,Insurance
557529,2023-11-15,3136.94,Loans
921660,2024-12-17,4303.77,Credit Card
495505,2023-07-24,1234.47,Credit Card
788908,2024-05-22,947.24,Insurance
866271,2023-02-08,2010.0,Savings
275089,2023-02-11,3386.23,Mortgage
742400,2024-12-01,3096.4,Savings
970572,2024-10-15,3693.68,Mortgage
147048,2024-04-30,4020.67,Mortgage
543082,2024-12-16,170.55,Credit Card
806198,2025-01-15,4488.05,Mortgage
857943,2024-07-26,4801.84,Mortgage
471691,2023-12-01,745.83,Mortgage
883602,2024-03-23,3234.42,Mortgage
671514,2024-09-13,2231.54,Loans
346704,2024-11-10,1623.48,Loans
951831,2023-09-30,2576.68,Savings
894137,2024-04-15,3013.81,Credit Card
321383,2025-01-06,967.66,Insurance
516386,2023-10-26,2781.9,Credit Card
280594,2024-04-15,2106.44,Credit Card
594198,2023-12-10,4304.7,Loans
202089,2025-01-14,2861.77,Loans
266556,2024-06-28,4889.63,Savings
741560,2023-02-25,2137.51,Credit Card
352774,2024-10-06,4340.36,Insurance
318238,2024-10-10,4572.51,Credit Card
774002,2024-09-08,2780.12,Loans
307599,2024-11-01,2676.93,Savings
884430,2024-11-19,4213.77,Loans
355542,2024-05-18,1065.16,Mortgage
530545,2024-02-27,974.3,Mortgage
267955,2023-03-29,2952.77,Insurance
967674,2024-09-15,684.31,Savings
583768,2024-04-27,3146.49,Savings
800990,2023-10-13,1574.51,Loans
119768,2024-10-05,1197.02,Credit Card
450670,2024-02-12,2657.13,Savings
989050,2024-10-05,3294.24,Insurance
585183,2023-11-12,4298.89,Loans
330159,2024-04-13,1311.04,Loans
527252,2024-01-29,3792.4,Credit Card
943554,2024-03-17,2478.57,Credit Card
442815,2024-08-11,2263.99,Credit Card
213990,2023-09-28,2023.97,Insurance
573432,2023-05-12,1792.09,Mortgage
821126,2024-11-04,940.75,Savings
253140,2024-04-19,3192.21,Loans
688409,2024-09-29,1838.09,Credit Card
797161,2023-01-31,2003.0,Credit Card
363420,2023-05-24,364.69,Credit Card
403831,2023-11-13,3596.0,Credit Card
505242,2024-07-19,3221.57,Credit Card
560849,2024-06-20,1303.01,Savings
809326,2024-06-24,2120.91,Savings
624238,2024-08-10,2666.38,Mortgage
794138,2024-02-08,689.12,Savings
413905,2023-10-31,3950.72,Loans
442122,2024-02-14,3350.78,Savings
401987,2024-03-06,4067.71,Insurance
540172,2023-03-21,1289.84,Loans
442871,2024-06-25,2247.24,Savings
809872,2023-07-10,2480.61,Loans
337712,2023-12-15,2688.6,Credit Card
979891,2024-12-10,3282.82,Mortgage
291393,2024-01-08,3192.51,Insurance
562661,2024-04-04,2729.73,Loans
347987,2025-01-03,4415.59,Mortgage
413556,2024-08-17,167.81,Savings
891120,2023-07-15,4283.96,Mortgage
212460,2023-02-26,2878.41,Savings
603339,2023-05-28,1425.26,Loans
544790,2023-02-27,1212.36,Credit Card
156387,2024-06-11,2605.36,Loans
613835,2024-09-15,4594.36,Loans
135684,2024-12-11,1275.87,Savings
956835,2023-07-28,1197.95,Credit Card
584999,2024-07-21,4695.76,Credit Card
197287,2024-08-19,85.03,Mortgage
437201,2024-03-02,2659.92,Credit Card
737025,2024-07-22,1032.88,Mortgage
861516,2024-03-10,1572.66,Credit Card
635953,2023-03-04,2358.17,Insurance
378245,2023-01-31,4946.99,Loans
544515,2023-03-05,4543.3,Savings
530289,2024-05-20,2207.22,Loans
731520,2024-03-14,2617.29,Mortgage
770687,2024-05-06,2285.1,Mortgage
376124,2024-02-13,3610.37,Insurance
328253,2023-01-31,2972.78,Savings
301555,2023-11-22,1848.66,Mortgage
988394,2024-11-01,2897.55,Insurance
531209,2024-04-02,3239.81,Savings
745868,2024-03-22,4957.56,Insurance
823964,2024-09-03,3944.34,Loans
697969,2023-05-07,1538.08,Insurance
728198,2024-08-30,4118.69,Loans
988048,2023-06-24,4427.67,Credit Card
804297,2024-04-12,1679.92,Savings
139655,2024-05-22,1136.75,Loans
766395,2023-10-31,1819.49,Loans
325948,2024-12-27,4912.28,Credit Card
526849,2023-04-02,724.16,Mortgage
192170,2023-10-28,4286.49,Credit Card
281399,2024-07-30,2138.45,Mortgage
845394,2024-10-19,1954.23,Credit Card
915475,2024-12-19,2715.44,Mortgage
274835,2023-09-21,2532.3,Mortgage
419104,2023-04-15,2815.79,Insurance
874188,2024-07-25,483.0,Mortgage
227375,2023-05-22,4383.66,Credit Card
595482,2023-09-25,3168.51,Credit Card
423291,2024-01-01,3331.38,Insurance
181677,2023-06-30,436.62,Credit Card
945751,2023-06-29,1713.01,Loans
392645,2024-06-21,239.55,Insurance
934769,2023-07-13,664.96,Credit Card
210034,2024-05-06,2336.27,Savings
283564,2024-05-31,2497.5,Mortgage
191393,2024-01-07,3475.83,Insurance
168561,2024-06-03,3705.99,Loans
790311,2023-07-12,3900.96,Loans
701043,2024-04-25,22.48,Mortgage
117558,2024-07-10,1306.41,Savings
907420,2023-12-11,1485.76,Savings
917903,2024-07-02,1488.62,Mortgage
301130,2023-08-25,2785.57,Mortgage
823439,2024-04-12,2395.29,Savings
381236,2024-07-20,92.08,Credit Card
598152,2023-06-22,4731.69,Savings
449557,2023-09-02,1393.96,Mortgage
939584,2023-04-04,1721.04,Mortgage
331507,2024-05-01,3105.19,Insurance
731278,2023-06-21,2655.65,Insurance
276463,2024-07-15,4257.95,Mortgage
633029,2024-10-02,1226.08,Loans
825749,2023-06-29,1623.2,Credit Card
682940,2024-04-03,3574.57,Credit Card
226859,2024-04-24,3678.77,Savings
395989,2024-07-13,1545.43,Loans
983695,2024-05-25,2510.67,Insurance
996043,2024-07-07,2861.24,Savings
613903,2023-08-15,2098.17,Loans
445094,2024-11-02,1491.06,Credit Card
635594,2024-11-01,2203.29,Savings
669381,2023-07-23,4212.2,Savings
664608,2023-10-02,162.97,Savings
791068,2024-01-27,598.75,Savings
422970,2024-09-22,2458.89,Savings
372187,2024-09-27,3539.92,Loans
594508,2024-10-06,676.67,Credit Card
177292,2023-08-18,2857.15,Credit Card
676267,2024-08-29,302.42,Mortgage
948016,2023-09-02,1701.33,Credit Card
233594,2024-02-05,531.68,Credit Card
891649,2023-09-22,2083.53,Mortgage
848042,2024-12-19,1728.85,Credit Card
411708,2023-07-22,1477.9,Insurance
821497,2024-11-07,3755.44,Loans
599576,2024-12-14,74.03,Credit Card
530497,2024-05-01,1055.97,Loans
386861,2023-09-23,1206.86,Credit Card
390751,2025-01-06,484.8,Credit Card
841595,2023-11-04,3695.1,Savings
544658,2025-01-03,1530.49,Insurance
368697,2024-03-14,2485.56,Loans
874188,2024-10-20,1305.03,Savings
434045,2023-06-20,145.53,Insurance
678754,2024-11-18,3498.22,Savings
597396,2024-09-09,1240.17,Savings
667316,2023-10-19,2788.08,Credit Card
504554,2023-10-20,3306.33,Mortgage
360318,2023-05-24,3518.14,Credit Card
193743,2024-03-21,3297.59,Insurance
776937,2024-10-07,1568.68,Mortgage
583997,2024-10-29,3615.98,Loans
734058,2024-09-07,3231.72,Loans
214031,2024-08-13,2843.03,Insurance
277784,2023-12-30,3147.1,Insurance
171446,2024-08-02,799.74,Credit Card
665012,2023-04-05,1940.47,Savings
258145,2023-08-23,3095.85,Insurance
466783,2024-04-28,3453.0,Savings
225677,2023-11-22,294.84,Insurance
488165,2023-02-03,712.56,Insurance
919405,2024-02-05,3696.62,Loans
305662,2023-04-23,2575.92,Credit Card
174644,2024-01-05,1944.02,Savings
849092,2024-10-25,3462.38,Loans
505833,2024-06-02,2642.7,Credit Card
243470,2024-06-14,1780.17,Insurance
102390,2024-04-02,2870.43,Credit Card
703251,2023-07-20,796.34,Loans
160616,2023-10-12,2327.02,Loans
581218,2023-06-29,639.08,Credit Card
508935,2024-09-05,2375.1,Loans
469855,2024-07-31,2855.52,Loans
680545,2024-07-25,2224.44,Insurance
528002,2024-05-11,3340.56,Savings
186411,2023-04-27,4339.0,Loans
993613,2023-03-28,1595.85,Loans
113611,2024-05-26,4916.09,Loans
812859,2024-12-18,2501.85,Loans
902225,2024-02-03,2970.89,Insurance
767555,2024-12-01,174.85,Mortgage
839573,2024-02-28,1496.68,Insurance
603339,2023-04-04,1277.21,Insurance
912859,2023-09-18,2626.55,Insurance
109088,2023-02-25,3672.88,Credit Card
995184,2024-12-12,4311.37,Credit Card
196338,2025-01-08,2350.72,Savings
198901,2024-08-16,1345.36,Insurance
690722,2024-09-27,20.71,Credit Card
476901,2024-04-12,1961.89,Credit Card
592027,2024-10-05,546.38,Loans
896978,2024-01-20,811.18,Mortgage
325972,2024-03-19,83.59,Mortgage
868387,2024-05-01,36.83,Mortgage
468762,2023-02-07,1442.69,Mortgage
811837,2024-05-08,3242.76,Mortgage
540172,2023-12-26,3881.32,Loans
285236,2024-02-18,1162.9,Mortgage
436410,2024-04-21,2863.66,Insurance
219576,2024-10-26,1495.35,Credit Card
324527,2023-12-21,1886.84,Credit Card
595168,2023-10-07,2281.32,Credit Card
519352,2024-01-27,3103.05,Credit Card
943321,2023-02-03,554.1,Mortgage
727381,2023-02-19,673.21,Credit Card
450660,2023-02-02,521.31,Mortgage
438464,2024-12-24,570.86,Loans
868217,2023-06-01,4407.64,Mortgage
839299,2024-05-13,1608.89,Loans
962092,2023-08-23,1003.3,Savings
386861,2025-01-24,2916.43,Loans
401240,2024-12-30,4446.64,Loans
614669,2023-12-06,3285.31,Savings
232952,2024-10-01,1572.48,Mortgage
578152,2024-11-07,2803.79,Credit Card
343684,2023-10-23,149.51,Insurance
334694,2024-05-17,3794.04,Insurance
812886,2025-01-29,3166.27,Loans
492695,2023-05-29,4246.19,Credit Card
357493,2024-12-31,1634.42,Savings
208862,2023-05-16,4483.05,Loans
499994,2023-06-28,3019.72,Loans
392121,2024-06-14,292.15,Insurance
449331,2024-10-29,1849.93,Credit Card
452255,2024-08-16,3388.48,Insurance
866530,2024-09-28,4156.49,Insurance
602300,2023-09-14,1512.56,Loans
276163,2023-07-29,1068.24,Credit Card
227639,2023-02-01,2984.93,Savings
497073,2023-12-12,3936.34,Loans
821126,2024-11-03,1577.49,Insurance
630263,2023-04-07,4821.37,Credit Card
546753,2024-11-17,1131.77,Insurance
232471,2023-05-29,3169.96,Insurance
159511,2023-12-25,794.74,Insurance
253981,2024-10-09,3642.54,Loans
191326,2023-11-22,2828.99,Savings
232225,2024-07-20,1896.92,Loans
774432,2024-12-12,180.06,Insurance
328513,2023-07-21,1708.79,Credit Card
500186,2023-02-10,166.94,Insurance
192386,2023-10-16,2405.52,Insurance
615390,2024-04-17,3950.2,Credit Card
793150,2024-01-29,1902.72,Credit Card
431153,2024-11-17,2771.89,Mortgage
474565,2025-01-05,2022.82,Insurance
379712,2023-05-01,3536.33,Loans
879811,2024-04-12,3123.41,Insurance
816421,2024-04-16,613.69,Credit Card
936093,2023-12-11,4330.12,Savings
474811,2025-01-06,2313.11,Savings
692320,2024-10-08,1321.81,Loans
935751,2023-07-13,1632.91,Loans
335807,2023-03-20,443.58,Savings
442313,2024-02-03,3953.33,Loans
216213,2024-10-15,4762.47,Insurance
982112,2023-05-22,366.96,Credit Card
872035,2024-08-18,796.44,Credit Card
750017,2023-10-18,3705.16,Insurance
506462,2023-11-13,1755.99,Insurance
167364,2023-03-13,2232.13,Credit Card
743216,2024-05-25,3728.59,Savings
986699,2024-03-29,3975.97,Mortgage
956835,2024-01-21,4412.47,Loans
727381,2024-08-23,1624.25,Savings
950480,2024-04-05,1981.99,Loans
281874,2023-05-15,4268.43,Mortgage
988048,2023-09-01,72.0,Insurance
516547,2023-07-20,4125.69,Mortgage
847271,2024-01-04,3514.18,Insurance
305317,2023-02-16,4202.2,Savings
978072,2023-12-29,4859.26,Loans
768522,2024-05-28,4420.36,Mortgage
794944,2024-03-27,1550.22,Credit Card
160575,2024-07-21,3186.61,Loans
765217,2023-03-11,2137.6,Savings
470040,2024-07-28,445.98,Loans
317462,2024-06-02,2747.62,Savings
617111,2024-11-09,2022.89,Loans
571071,2023-05-28,4809.72,Insurance
712311,2023-02-27,644.97,Mortgage
381658,2023-04-05,122.69,Savings
184744,2023-06-23,4899.98,Credit Card
870352,2024-02-25,255.18,Insurance
998200,2023-05-26,1560.35,Loans
795312,2024-08-20,4485.19,Loans
772606,2024-07-24,90.37,Loans
162127,2024-04-07,1855.4,Savings
215631,2024-05-12,2556.83,Loans
915140,2023-11-26,807.67,Mortgage
521557,2024-11-23,4733.04,Loans
869284,2024-05-05,723.47,Credit Card
599067,2023-03-28,1980.4,Savings
588357,2023-10-07,4202.76,Mortgage
559071,2024-12-15,451.6,Mortgage
131354,2024-11-15,581.55,Mortgage
398369,2023-04-17,1020.53,Savings
950548,2024-09-10,2041.02,Loans
962215,2023-11-20,4101.73,Loans
527448,2023-10-28,4770.64,Credit Card
691329,2024-03-17,1458.16,Savings
788903,2023-09-09,188.37,Loans
657317,2025-01-14,4023.86,Loans
195869,2023-06-16,770.1,Insurance
971568,2023-08-09,893.96,Loans
407882,2024-06-18,4596.14,Insurance
298374,2023-10-29,4693.96,Insurance
901092,2024-02-11,4212.87,Mortgage
790198,2024-12-16,1520.92,Loans
989050,2025-01-12,1302.04,Credit Card
669296,2023-11-11,2653.27,Insurance
656751,2024-10-20,4183.54,Mortgage
945060,2024-08-17,2178.02,Savings
132856,2024-01-15,3365.69,Savings
874159,2023-08-16,1439.18,Savings
249607,2024-07-07,344.17,Credit Card
555589,2024-03-27,597.15,Credit Card
720175,2023-02-03,3715.9,Loans
288707,2023-02-18,2528.05,Savings
126255,2024-06-05,592.66,Credit Card
770976,2024-10-11,451.41,Savings
328253,2024-09-22,4190.61,Mortgage
880909,2023-07-06,3517.93,Insurance
286888,2023-08-09,4996.52,Savings
547448,2024-12-27,3524.87,Savings
274700,2024-09-10,4891.9,Credit Card
839201,2024-04-27,4958.34,Mortgage
776533,2023-05-31,4289.72,Savings
725778,2024-05-23,2293.11,Mortgage
635913,2024-06-23,3027.02,Insurance
907957,2023-07-10,4609.66,Savings
107514,2023-02-02,2774.9,Mortgage
650540,2023-05-27,4287.98,Mortgage
742895,2024-01-10,3639.8,Insurance
790932,2023-04-27,3462.76,Mortgage
967121,2023-06-03,2396.43,Loans
529103,2023-06-14,360.26,Credit Card
104668,2023-04-21,1217.03,Loans
108868,2023-08-23,2554.45,Insurance
326099,2023-03-07,4398.6,Credit Card
802655,2023-10-29,4303.54,Insurance
627718,2024-05-06,1546.61,Insurance
142655,2024-11-07,2501.71,Mortgage
947177,2024-05-05,4927.52,Loans
778718,2024-07-25,823.97,Insurance
693696,2024-05-08,683.43,Mortgage
801051,2023-06-28,2853.65,Savings
672904,2024-10-21,3489.26,Credit Card
774381,2024-07-20,4060.75,Insurance
939307,2023-08-20,700.73,Insurance
880055,2024-06-15,3844.51,Loans
665389,2024-01-27,300.09,Savings
965367,2024-04-19,1959.28,Mortgage
339505,2024-06-13,2354.93,Loans
100682,2024-03-25,43.7,Mortgage
738166,2024-09-13,3967.13,Savings
296278,2023-09-18,4657.81,Mortgage
467499,2024-07-31,4425.42,Insurance
623211,2024-07-06,265.03,Mortgage
893944,2024-11-11,3711.54,Mortgage
819359,2023-05-20,1490.24,Credit Card
415548,2023-02-23,57.34,Insurance
230146,2024-04-18,82.76,Credit Card
929472,2024-12-19,100.32,Credit Card
826126,2023-12-12,1164.47,Savings
529786,2024-02-13,1388.01,Insurance
197792,2024-07-05,2184.82,Mortgage
855658,2024-01-12,3898.95,Insurance
837648,2023-02-16,1198.82,Loans
392470,2023-08-14,3296.37,Savings
612724,2024-07-11,1776.62,Credit Card
985260,2024-09-03,4507.25,Credit Card
546152,2024-09-14,1461.21,Loans
530289,2024-02-04,3987.66,Insurance
682394,2023-03-01,4546.61,Mortgage
203035,2024-12-13,583.27,Savings
644571,2023-03-14,3884.32,Loans
608483,2023-05-15,462.94,Loans
758362,2023-05-26,1625.76,Loans
789275,2024-01-04,280.06,Insurance
688656,2024-07-28,2727.84,Insurance
425555,2024-03-11,4389.56,Credit Card
284020,2023-08-09,3695.72,Credit Card
780374,2024-04-14,3658.54,Credit Card
254143,2024-08-03,3791.2,Credit Card
565393,2023-09-07,2941.01,Mortgage
511301,2024-12-15,2031.31,Loans
772426,2024-07-17,873.91,Loans
656972,2024-08-26,4315.57,Mortgage
807427,2024-06-10,1682.49,Loans
982078,2023-10-25,1083.18,Credit Card
118707,2023-05-19,1556.95,Savings
879833,2024-01-28,4924.08,Insurance
496517,2024-02-25,212.61,Savings
708882,2024-11-27,1454.58,Credit Card
562692,2024-08-10,2327.63,Insurance
164479,2023-10-07,3338.91,Mortgage
220919,2023-06-28,2304.74,Savings
452141,2024-05-03,3418.23,Mortgage
297753,2023-04-24,4308.85,Insurance
963764,2024-10-01,206.27,Credit Card
887079,2024-12-14,1478.2,Loans
635953,2023-07-19,846.21,Insurance
503245,2024-06-19,1025.44,Mortgage
183054,2023-09-03,1461.94,Insurance
696777,2024-01-03,273.92,Insurance
524806,2023-06-22,2841.83,Loans
865135,2025-01-29,1679.0,Loans
407226,2023-01-30,144.63,Insurance
595275,2024-05-28,406.57,Mortgage
854943,2023-10-27,176.21,Credit Card
582723,2023-04-20,344.0,Credit Card
186802,2024-11-21,44.11,Credit Card
153770,2024-09-03,1917.63,Savings
319609,2023-10-27,1836.84,Mortgage
108857,2023-07-16,2803.16,Savings
219523,2023-07-20,3949.97,Insurance
850985,2024-03-21,339.29,Insurance
140652,2023-11-12,1445.22,Loans
163061,2023-01-31,4516.75,Insurance
909603,2023-08-02,876.7,Savings
354353,2024-07-24,4013.89,Loans
459630,2023-03-25,190.37,Loans
498360,2023-04-19,476.69,Loans
504555,2023-08-07,306.9,Savings
959330,2024-08-16,4665.91,Savings
653277,2024-05-26,448.39,Insurance
992908,2023-08-07,3379.27,Loans
444792,2024-12-06,3561.0,Loans
524544,2023-09-03,4722.3,Savings
518343,2023-08-31,2676.24,Mortgage
959244,2024-12-11,43.51,Credit Card
983588,2024-06-04,3282.85,Savings
919232,2023-03-22,3380.44,Credit Card
283075,2023-05-18,1521.82,Credit Card
145325,2024-07-10,153.09,Savings
997745,2024-01-10,3633.77,Insurance
762087,2024-01-28,1311.15,Loans
968873,2023-06-29,97.84,Mortgage
234305,2023-09-09,781.37,Insurance
106886,2023-04-15,2470.08,Insurance
393799,2024-10-05,4737.96,Credit Card
297700,2023-05-24,114.09,Mortgage
492389,2023-06-10,4891.06,Insurance
815949,2024-09-29,4234.2,Insurance
832760,2024-09-28,4029.83,Credit Card
135811,2024-07-03,1572.21,Savings
501007,2023-12-11,4652.29,Savings
690777,2024-01-11,3430.99,Credit Card
350059,2024-10-16,2144.05,Savings
290249,2025-01-03,3074.72,Savings
912972,2023-05-04,1378.14,Mortgage
712928,2024-07-23,1576.49,Loans
855002,2023-08-21,1171.1,Insurance
229195,2023-02-22,4813.84,Mortgage
281874,2023-12-28,835.34,Credit Card
911592,2024-11-04,4515.06,Loans
122949,2023-09-25,2489.41,Loans
645667,2024-08-21,204.46,Savings
334589,2023-03-08,941.34,Savings
945197,2023-03-14,406.31,Mortgage
254716,2023-07-12,3025.62,Savings
919082,2023-05-14,3273.43,Savings
529065,2023-02-27,132.98,Mortgage
314672,2023-07-07,599.24,Mortgage
914205,2023-11-23,156.39,Insurance
733020,2024-07-13,669.55,Loans
828734,2024-11-23,3903.39,Loans
383963,2023-07-02,70.74,Mortgage
461872,2023-02-21,1143.03,Insurance
